Date,MC.PA,OR.PA,SAN.PA,AIR.PA,AI.PA,EL.PA,SU.PA,KER.PA,BNP.PA,DG.PA,CS.PA,DSY.PA,RI.PA,SAF.PA,STLAP.PA,BN.PA,ORA.PA,CAP.PA,ENGI.PA,STMPA.PA,ACA.PA,SGO.PA,LR.PA,ML.PA,GLE.PA,VIE.PA,CA.PA,EN.PA,RNO.PA,AC.PA
2021-05-17,624.0,355.45001220703125,87.16382598876953,96.9000015258789,126.87272644042969,137.17184448242188,130.36000061035156,706.9000244140625,56.97999954223633,93.68000030517578,22.815000534057617,36.720001220703125,176.75,121.87999725341797,15.095999717712402,58.290000915527344,10.684000015258789,153.64999389648438,12.715999603271484,29.030000686645508,13.342000007629395,54.70000076293945,86.5199966430664,31.049999237060547,26.19499969482422,24.58637046813965,17.28499984741211,34.290000915527344,33.685001373291016,31.790000915527344
2021-05-18,623.0,351.95001220703125,86.75605010986328,97.13999938964844,125.90908813476562,137.13270568847656,130.05999755859375,709.9000244140625,57.06999969482422,93.3499984741211,22.645000457763672,36.70000076293945,176.35000610351562,121.0,15.064000129699707,58.04999923706055,10.527999877929688,154.14999389648438,13.100000381469727,29.190000534057617,12.444000244140625,54.560001373291016,86.80000305175781,31.0625,26.15999984741211,24.779203414916992,17.334999084472656,33.81999969482422,33.7400016784668,32.130001068115234
2021-05-19,619.0999755859375,350.1499938964844,86.32838439941406,95.05999755859375,125.01818084716797,134.45150756835938,126.22000122070312,704.7999877929688,55.939998626708984,91.83000183105469,22.295000076293945,36.5099983215332,175.0,117.19999694824219,14.710000038146973,58.33000183105469,10.378000259399414,151.4499969482422,13.121999740600586,29.19499969482422,12.118000030517578,53.5,86.19999694824219,30.549999237060547,25.989999771118164,24.480310440063477,17.334999084472656,32.7400016784668,32.314998626708984,31.520000457763672
2021-05-20,628.9000244140625,358.8500061035156,87.62132263183594,96.51000213623047,126.7272720336914,138.01339721679688,128.4600067138672,713.2999877929688,56.209999084472656,92.83999633789062,22.375,37.29999923706055,177.39999389648438,118.76000213623047,15.01200008392334,59.88999938964844,10.418000221252441,152.60000610351562,13.064000129699707,29.594999313354492,12.194000244140625,54.470001220703125,86.76000213623047,30.799999237060547,26.114999771118164,24.808128356933594,17.309999465942383,32.84000015258789,32.36000061035156,31.329999923706055
2021-05-21,631.5999755859375,361.29998779296875,87.75061798095703,97.91000366210938,127.43636322021484,139.4420623779297,129.47999572753906,719.7999877929688,56.2400016784668,93.41999816894531,22.545000076293945,37.380001068115234,178.8000030517578,119.91999816894531,15.277999877929688,60.529998779296875,10.531999588012695,151.8000030517578,13.144000053405762,29.674999237060547,12.279999732971191,55.08000183105469,87.4800033569336,31.075000762939453,26.239999771118164,24.885263442993164,17.135000228881836,33.20000076293945,32.54999923706055,31.6299991607666
2021-05-24,637.5,364.70001220703125,87.70088958740234,98.26000213623047,128.29090881347656,139.61819458007812,129.25999450683594,721.7000122070312,55.599998474121094,93.83000183105469,22.520000457763672,37.709999084472656,180.25,121.73999786376953,15.38599967956543,60.52000045776367,10.53600025177002,154.64999389648438,12.642000198364258,29.924999237060547,12.232000350952148,55.13999938964844,87.94000244140625,31.1875,26.200000762939453,24.9045467376709,17.204999923706055,33.400001525878906,33.0099983215332,32.0
2021-05-25,639.7000122070312,367.20001220703125,87.46219635009766,97.13999938964844,128.27272033691406,138.16995239257812,129.0,724.5,55.400001525878906,93.30000305175781,22.290000915527344,37.84000015258789,180.10000610351562,119.54000091552734,15.446000099182129,60.34000015258789,10.4399995803833,155.75,12.588000297546387,30.040000915527344,12.11400032043457,55.029998779296875,87.69999694824219,30.274999618530273,25.950000762939453,24.9045467376709,17.024999618530273,33.18000030517578,33.06999969482422,32.22999954223633
2021-05-26,640.5999755859375,366.45001220703125,88.17828369140625,97.66999816894531,127.54545593261719,139.93133544921875,129.0399932861328,735.7999877929688,54.650001525878906,93.66999816894531,22.219999313354492,37.97999954223633,180.0,118.19999694824219,15.430000305175781,59.2400016784668,10.425999641418457,155.39999389648438,12.508000373840332,30.020000457763672,11.97599983215332,54.939998626708984,87.13999938964844,30.725000381469727,25.399999618530273,24.9334716796875,16.3700008392334,33.2599983215332,33.28499984741211,32.349998474121094
2021-05-27,648.4000244140625,365.8999938964844,86.39801025390625,106.68000030517578,127.07272338867188,139.481201171875,129.39999389648438,736.5999755859375,56.38999938964844,93.73999786376953,22.44499969482422,37.310001373291016,179.60000610351562,122.55999755859375,16.020000457763672,58.25,10.402000427246094,152.25,12.258000373840332,30.2450008392334,12.118000030517578,54.599998474121094,87.58000183105469,31.25,26.155000686645508,24.692428588867188,16.594999313354492,33.43000030517578,34.209999084472656,32.40999984741211
2021-05-28,655.7999877929688,371.54998779296875,87.48208618164062,108.0,126.87272644042969,139.5203399658203,130.6199951171875,748.7999877929688,56.47999954223633,93.4000015258789,22.80500030517578,37.75,181.1999969482422,124.12000274658203,16.077999114990234,58.459999084472656,10.47599983215332,153.5500030517578,12.265999794006348,30.65999984741211,12.302000045776367,55.13999938964844,86.04000091552734,31.399999618530273,26.25,24.952754974365234,16.700000762939453,33.38999938964844,34.125,32.720001220703125
2021-05-31,652.0,368.29998779296875,86.49746704101562,106.66000366210938,126.43636322021484,138.83535766601562,129.39999389648438,748.2999877929688,55.849998474121094,92.91999816894531,22.579999923706055,37.650001525878906,180.14999389648438,122.36000061035156,16.253999710083008,58.29999923706055,10.40999984741211,152.64999389648438,12.149999618530273,30.65999984741211,12.20199966430664,54.81999969482422,85.63999938964844,31.450000762939453,26.204999923706055,24.779203414916992,16.719999313354492,33.380001068115234,33.834999084472656,32.86000061035156
2021-06-01,657.0999755859375,370.0,85.39349365234375,108.76000213623047,126.9272689819336,138.9136505126953,130.44000244140625,742.0,56.709999084472656,93.95999908447266,22.790000915527344,37.47999954223633,181.0500030517578,124.44000244140625,16.29800033569336,58.220001220703125,10.447999954223633,152.60000610351562,12.281999588012695,30.530000686645508,12.454000473022461,55.810001373291016,85.5999984741211,31.987499237060547,26.530000686645508,25.00096321105957,16.875,33.70000076293945,34.02000045776367,34.11000061035156
2021-06-02,661.0,371.6000061035156,85.04539489746094,110.69999694824219,127.83636474609375,140.57716369628906,131.5,746.7999877929688,57.0,93.87000274658203,22.850000381469727,37.36000061035156,180.64999389648438,125.68000030517578,16.489999771118164,58.36000061035156,10.5600004196167,151.1999969482422,12.338000297546387,30.53499984741211,12.380000114440918,55.380001068115234,86.08000183105469,32.4375,26.6200008392334,24.9045467376709,16.8700008392334,33.810001373291016,34.58000183105469,34.33000183105469
2021-06-03,654.2999877929688,372.8500061035156,85.01555633544922,109.77999877929688,127.78181457519531,141.04685974121094,130.10000610351562,741.2000122070312,57.439998626708984,93.44999694824219,22.80500030517578,36.970001220703125,178.85000610351562,123.86000061035156,16.667999267578125,58.470001220703125,10.550000190734863,148.60000610351562,12.331999778747559,30.125,12.32800006866455,57.70000076293945,86.69999694824219,32.86249923706055,26.75,24.78884506225586,17.260000228881836,33.56999969482422,34.86000061035156,33.90999984741211
2021-06-04,651.2000122070312,376.3999938964844,85.61229705810547,109.91999816894531,128.1090850830078,140.65545654296875,130.63999938964844,735.7000122070312,57.11000061035156,93.44999694824219,22.834999084472656,37.43000030517578,179.64999389648438,122.5199966430664,17.15399932861328,58.86000061035156,10.513999938964844,150.75,12.3100004196167,30.549999237060547,12.368000030517578,58.2599983215332,87.72000122070312,32.61249923706055,26.520000457763672,24.779203414916992,17.325000762939453,33.400001525878906,34.18000030517578,34.0099983215332
2021-06-07,657.2999877929688,378.75,85.71175384521484,111.31999969482422,128.18182373046875,142.45596313476562,130.5,733.0,57.56999969482422,93.91000366210938,22.985000610351562,37.060001373291016,180.6999969482422,123.55999755859375,17.441999435424805,58.869998931884766,10.520000457763672,150.4499969482422,12.390000343322754,30.110000610351562,12.489999771118164,57.470001220703125,87.95999908447266,33.07500076293945,26.735000610351562,25.020246505737305,17.375,33.86000061035156,34.5099983215332,33.93000030517578
2021-06-08,659.7000122070312,380.79998779296875,84.86637115478516,110.5,128.05455017089844,143.8063507080078,131.9600067138672,742.0,56.68000030517578,94.16999816894531,22.895000457763672,37.52000045776367,180.10000610351562,123.9000015258789,17.420000076293945,59.33000183105469,10.501999855041504,150.89999389648438,12.34000015258789,30.190000534057617,12.260000228881836,57.70000076293945,89.18000030517578,32.88750076293945,26.309999465942383,24.75027847290039,17.415000915527344,34.150001525878906,34.474998474121094,34.959999084472656
2021-06-09,662.5,382.0,86.03002166748047,110.5999984741211,129.07272338867188,143.25836181640625,131.75999450683594,744.5999755859375,56.22999954223633,95.63999938964844,22.459999084472656,37.81999969482422,180.8000030517578,124.66000366210938,17.22599983215332,58.810001373291016,10.588000297546387,150.3000030517578,12.291999816894531,30.565000534057617,12.10200023651123,56.959999084472656,88.22000122070312,32.625,26.174999237060547,24.885263442993164,17.149999618530273,33.95000076293945,34.6150016784668,35.369998931884766
2021-06-10,657.7000122070312,382.0,87.73072814941406,110.5199966430664,128.4727325439453,143.18008422851562,130.6999969482422,739.2000122070312,56.09000015258789,94.0999984741211,22.30500030517578,37.790000915527344,179.75,123.12000274658203,17.0,59.04999923706055,10.449999809265137,152.75,12.206000328063965,31.05500030517578,12.392000198364258,56.63999938964844,88.0999984741211,32.587501525878906,26.399999618530273,24.730995178222656,17.184999465942383,33.20000076293945,34.470001220703125,34.41999816894531
2021-06-11,668.0999755859375,384.04998779296875,88.41697692871094,112.36000061035156,127.89090728759766,145.23501586914062,130.13999938964844,742.9000244140625,56.31999969482422,95.01000213623047,22.405000686645508,38.459999084472656,178.5,123.63999938964844,17.166000366210938,59.369998931884766,10.411999702453613,157.39999389648438,12.315999984741211,31.399999618530273,12.423999786376953,56.7599983215332,87.95999908447266,32.587501525878906,26.3799991607666,25.020246505737305,17.125,33.630001068115234,36.900001525878906,34.939998626708984
2021-06-14,672.5999755859375,384.54998779296875,88.40702819824219,112.4000015258789,128.05455017089844,145.3133087158203,130.10000610351562,744.0,56.45000076293945,96.01000213623047,22.475000381469727,38.88999938964844,177.35000610351562,123.0999984741211,16.941999435424805,59.47999954223633,10.449999809265137,158.5,12.307999610900879,31.565000534057617,12.458000183105469,56.7400016784668,88.0,32.275001525878906,26.3799991607666,25.21308135986328,17.19499969482422,33.4900016784668,36.834999084472656,34.68000030517578
2021-06-15,677.7999877929688,387.45001220703125,88.377197265625,113.18000030517578,131.39999389648438,144.78489685058594,132.67999267578125,749.2000122070312,56.470001220703125,95.7300033569336,22.7450008392334,38.90999984741211,178.9499969482422,123.13999938964844,16.878000259399414,59.29999923706055,10.112000465393066,158.35000610351562,12.331999778747559,31.549999237060547,12.458000183105469,56.630001068115234,89.37999725341797,32.599998474121094,26.264999389648438,25.11666488647461,17.100000381469727,33.58000183105469,36.220001220703125,34.540000915527344
2021-06-16,682.2999877929688,389.20001220703125,88.4865951538086,114.08000183105469,133.27272033691406,144.82403564453125,132.74000549316406,749.7999877929688,55.7400016784668,95.80999755859375,22.739999771118164,39.22999954223633,181.0500030517578,125.33999633789062,16.902000427246094,59.34000015258789,10.045999526977539,159.35000610351562,12.244000434875488,31.5,12.253999710083008,56.40999984741211,89.13999938964844,32.900001525878906,25.635000228881836,24.97203826904297,16.875,33.560001373291016,36.69499969482422,34.77000045776367
2021-06-17,687.2999877929688,391.3999938964844,88.40702819824219,114.5999984741211,132.23635864257812,146.05699157714844,132.67999267578125,758.7000122070312,56.310001373291016,96.23999786376953,22.885000228881836,39.310001373291016,180.60000610351562,126.23999786376953,16.95599937438965,59.189998626708984,10.017999649047852,160.6999969482422,12.128000259399414,31.860000610351562,12.300000190734863,56.380001068115234,88.26000213623047,33.087501525878906,25.889999389648438,24.740636825561523,17.0049991607666,33.790000915527344,36.744998931884766,35.310001373291016
2021-06-18,681.0999755859375,390.29998779296875,87.5019760131836,112.72000122070312,131.4545440673828,146.27227783203125,131.67999267578125,750.0,53.7400016784668,94.12999725341797,22.049999237060547,39.45000076293945,179.10000610351562,124.77999877929688,16.472000122070312,58.560001373291016,9.890000343322754,156.5500030517578,11.899999618530273,30.440000534057617,11.79800033569336,55.4900016784668,87.27999877929688,32.837501525878906,25.010000228881836,24.200700759887695,16.854999542236328,32.88999938964844,35.279998779296875,34.029998779296875
